Independent,P-Value,Relationship,DepPos,Dependent,Hypothesis ID,Supported,Mediator/Moderator,IndPos,Relationship ID,MidPos,Type,Source ID
25218,.05,Positive Effect,"(300, 135)",25233,6824-2,1,,"(-300, 82)",1813,,Regular,6824
25219,.05,Positive Effect,"(300, 135)",25233,6824-2,1,,"(-300, 165)",1814,,Regular,6824
25220,.05,Positive Effect,"(300, 135)",25233,6824-2,1,,"(-300, -250)",1815,,Regular,6824
25221,.05,Positive Effect,"(300, 135)",25233,6824-2,1,,"(-300, -179)",1816,,Regular,6824
25222,.05,Positive Effect,"(300, 135)",25233,6824-2,1,,"(-300, -108)",1817,,Regular,6824
25218,.05,Positive Effect,"(300, -150)",25234,6824-2,1,,"(-300, 82)",1818,,Regular,6824
25219,.05,Positive Effect,"(300, -150)",25234,6824-2,1,,"(-300, 165)",1819,,Regular,6824
25220,.05,Positive Effect,"(300, -150)",25234,6824-2,1,,"(-300, -250)",1820,,Regular,6824
25221,.05,Positive Effect,"(300, -150)",25234,6824-2,1,,"(-300, -179)",1821,,Regular,6824
25222,.05,Positive Effect,"(300, -150)",25234,6824-2,1,,"(-300, -108)",1822,,Regular,6824
25223,,Positive Effect,"(300, -85)",25232,6824-3,1,,"(-300, -250)",1823,,Regular,6824
25225,,Positive Effect,"(300, -85)",25232,6824-3,1,,"(-300, -188)",1824,,Regular,6824
25223,,Positive Effect,"(300, 135)",25233,6824-3,1,,"(-300, -250)",1825,,Regular,6824
25225,,Positive Effect,"(300, 135)",25233,6824-3,1,,"(-300, -188)",1826,,Regular,6824
25223,,Positive Effect,"(300, -150)",25234,6824-3,1,,"(-300, -250)",1827,,Regular,6824
25225,,Positive Effect,"(300, -150)",25234,6824-3,1,,"(-300, -188)",1828,,Regular,6824
25226,,Positive Effect,"(300, -85)",25232,6824-4,1,,"(-300, 122)",1829,,Regular,6824
25227,,Positive Effect,"(300, -85)",25232,6824-4,1,,"(-300, 184)",1830,,Regular,6824
25226,,Positive Effect,"(300, 135)",25233,6824-4,1,,"(-300, 122)",1831,,Regular,6824
25227,,Positive Effect,"(300, 135)",25233,6824-4,1,,"(-300, 184)",1832,,Regular,6824
25226,,Positive Effect,"(300, -150)",25234,6824-4,1,,"(-300, 122)",1833,,Regular,6824
25227,,Positive Effect,"(300, -150)",25234,6824-4,1,,"(-300, 184)",1834,,Regular,6824
25228,.05,Positive Effect,"(300, -85)",25232,6824-5,1,,"(-300, 190)",1835,,Regular,6824
25229,.05,Positive Effect,"(300, -85)",25232,6824-5,1,,"(-300, -250)",1836,,Regular,6824
25230,.05,Positive Effect,"(300, -85)",25232,6824-5,1,,"(-300, -200)",1837,,Regular,6824
25231,.05,Positive Effect,"(300, -85)",25232,6824-5,1,,"(-300, -150)",1838,,Regular,6824
25228,.05,Positive Effect,"(300, 135)",25233,6824-5,1,,"(-300, 190)",1839,,Regular,6824
25229,.05,Positive Effect,"(300, 135)",25233,6824-5,1,,"(-300, -250)",1840,,Regular,6824
25230,.05,Positive Effect,"(300, 135)",25233,6824-5,1,,"(-300, -200)",1841,,Regular,6824
25231,.05,Positive Effect,"(300, 135)",25233,6824-5,1,,"(-300, -150)",1842,,Regular,6824
25228,.05,Positive Effect,"(300, -150)",25234,6824-5,1,,"(-300, 190)",1843,,Regular,6824
25229,.05,Positive Effect,"(300, -150)",25234,6824-5,1,,"(-300, -250)",1844,,Regular,6824
25230,.05,Positive Effect,"(300, -150)",25234,6824-5,1,,"(-300, -200)",1845,,Regular,6824
25231,.05,Positive Effect,"(300, -150)",25234,6824-5,1,,"(-300, -150)",1846,,Regular,6824
25510,.001,Effect,"(300, 125)",25509,6852-1,1,,"(-200, -350)",1847,,Regular,6852
25511,.01,Effect,"(300, 125)",25509,6852-2,1,,"(-200, -350)",1848,,Regular,6852
25512,.001,Negative Effect,"(300, 125)",25509,6852-3,1,,"(-300, -250)",1849,,Regular,6852
25512,,Effect,"(300, 125)",25509,6852-4,1,,"(-300, -250)",1850,,Regular,6852
25510,,Effect,"(300, 125)",25509,6852-4,1,,"(-200, -350)",1851,,Regular,6852
25512,,Effect,"(300, 125)",25509,6852-5,1,25510,"(-300, -250)",1852,"(-200, -350)",Moderator,6852
25512,,Effect,"(300, 125)",25509,6852-5,1,25511,"(-300, -250)",1853,"(-200, -350)",Moderator,6852
25513,.01,Negative Effect,"(300, 125)",25509,6852-6,1,,"(-300, 125)",1854,,Regular,6852
25513,,Effect,"(300, 125)",25509,6852-7,1,25510,"(-300, 125)",1855,,Regular,6852
25513,,Effect,"(300, 125)",25509,6852-7,1,25511,"(-300, 125)",1856,,Regular,6852
51418,.0001,Effect,"(300, -250)",26757,6854-1,1,,"(-300, -84)",1857,,Regular,6854
51419,.0001,Effect,"(300, -250)",26757,6854-1,1,,"(-300, 82)",1858,,Regular,6854
51418,.0001,Effect,"(300, -250)",26764,6854-2,1,,"(-300, -84)",1859,,Regular,6854
51419,.0001,Effect,"(300, -250)",26764,6854-2,1,,"(-300, 82)",1860,,Regular,6854
51418,.0001,Effect,"(300, 82)",26766,6854-3,1,,"(-300, -84)",1861,,Regular,6854
51419,.0001,Effect,"(300, 82)",26766,6854-3,1,,"(-300, 82)",1862,,Regular,6854
25516,.01,Positive Effect,"(300, -250)",25514,6856-2,1,25517,"(-300, -250)",1863,"(200, -350)",Mediator,6856
25568,.01,Positive Effect,"(-300, -145)",25566,6863-1,1,,"(-300, 78)",1864,,Regular,6863
25569,.01,Positive Effect,"(-300, -145)",25566,6863-1,1,,"(-300, 119)",1865,,Regular,6863
25570,.01,Positive Effect,"(-300, -145)",25566,6863-1,1,,"(-300, 160)",1866,,Regular,6863
25571,.01,Positive Effect,"(-300, -145)",25566,6863-1,1,,"(-300, 201)",1867,,Regular,6863
25550,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, -250)",1868,,Regular,6863
25551,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, -212)",1869,,Regular,6863
25552,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, -174)",1870,,Regular,6863
25553,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, -136)",1871,,Regular,6863
25554,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, -98)",1872,,Regular,6863
25555,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, -60)",1873,,Regular,6863
25556,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, -22)",1874,,Regular,6863
25557,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, 16)",1875,,Regular,6863
25558,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, 54)",1876,,Regular,6863
25559,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, 92)",1877,,Regular,6863
25560,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, 130)",1878,,Regular,6863
25561,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, 168)",1879,,Regular,6863
25562,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, 206)",1880,,Regular,6863
25563,.01,Positive Effect,"(-300, 78)",25568,6863-2,1,,"(-300, -250)",1881,,Regular,6863
25550,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, -250)",1882,,Regular,6863
25551,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, -212)",1883,,Regular,6863
25552,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, -174)",1884,,Regular,6863
25553,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, -136)",1885,,Regular,6863
25554,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, -98)",1886,,Regular,6863
25555,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, -60)",1887,,Regular,6863
25556,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, -22)",1888,,Regular,6863
25557,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, 16)",1889,,Regular,6863
25558,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, 54)",1890,,Regular,6863
25559,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, 92)",1891,,Regular,6863
25560,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, 130)",1892,,Regular,6863
25561,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, 168)",1893,,Regular,6863
25562,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, 206)",1894,,Regular,6863
25563,.01,Positive Effect,"(-300, 119)",25569,6863-2,1,,"(-300, -250)",1895,,Regular,6863
25550,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, -250)",1896,,Regular,6863
25551,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, -212)",1897,,Regular,6863
25552,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, -174)",1898,,Regular,6863
25553,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, -136)",1899,,Regular,6863
25554,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, -98)",1900,,Regular,6863
25555,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, -60)",1901,,Regular,6863
25556,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, -22)",1902,,Regular,6863
25557,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, 16)",1903,,Regular,6863
25558,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, 54)",1904,,Regular,6863
25559,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, 92)",1905,,Regular,6863
25560,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, 130)",1906,,Regular,6863
25561,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, 168)",1907,,Regular,6863
25562,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, 206)",1908,,Regular,6863
25563,.01,Positive Effect,"(-300, 160)",25570,6863-2,1,,"(-300, -250)",1909,,Regular,6863
25550,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, -250)",1910,,Regular,6863
25551,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, -212)",1911,,Regular,6863
25552,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, -174)",1912,,Regular,6863
25553,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, -136)",1913,,Regular,6863
25554,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, -98)",1914,,Regular,6863
25555,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, -60)",1915,,Regular,6863
25556,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, -22)",1916,,Regular,6863
25557,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, 16)",1917,,Regular,6863
25558,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, 54)",1918,,Regular,6863
25559,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, 92)",1919,,Regular,6863
25560,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, 130)",1920,,Regular,6863
25561,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, 168)",1921,,Regular,6863
25562,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, 206)",1922,,Regular,6863
25563,.01,Positive Effect,"(-300, 201)",25571,6863-2,1,,"(-300, -250)",1923,,Regular,6863
25550,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, -250)",1924,,Regular,6863
25551,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, -212)",1925,,Regular,6863
25552,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, -174)",1926,,Regular,6863
25553,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, -136)",1927,,Regular,6863
25554,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, -98)",1928,,Regular,6863
25555,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, -60)",1929,,Regular,6863
25556,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, -22)",1930,,Regular,6863
25557,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, 16)",1931,,Regular,6863
25558,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, 54)",1932,,Regular,6863
25559,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, 92)",1933,,Regular,6863
25560,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, 130)",1934,,Regular,6863
25561,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, 168)",1935,,Regular,6863
25562,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, 206)",1936,,Regular,6863
25563,.01,Positive Effect,"(-300, -145)",25566,6863-3,1,,"(-300, -250)",1937,,Regular,6863
25568,.01,Positive Effect,"(-300, -180)",25565,6863-4,1,,"(-300, 78)",1938,,Regular,6863
25569,.01,Positive Effect,"(-300, -180)",25565,6863-4,1,,"(-300, 119)",1939,,Regular,6863
25570,.01,Positive Effect,"(-300, -180)",25565,6863-4,1,,"(-300, 160)",1940,,Regular,6863
25571,.01,Positive Effect,"(-300, -180)",25565,6863-4,1,,"(-300, 201)",1941,,Regular,6863
25550,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, -250)",1942,,Regular,6863
25551,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, -212)",1943,,Regular,6863
25552,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, -174)",1944,,Regular,6863
25553,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, -136)",1945,,Regular,6863
25554,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, -98)",1946,,Regular,6863
25555,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, -60)",1947,,Regular,6863
25556,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, -22)",1948,,Regular,6863
25557,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, 16)",1949,,Regular,6863
25558,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, 54)",1950,,Regular,6863
25559,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, 92)",1951,,Regular,6863
25560,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, 130)",1952,,Regular,6863
25561,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, 168)",1953,,Regular,6863
25562,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, 206)",1954,,Regular,6863
25563,.01,Positive Effect,"(-300, -180)",25565,6863-5,1,,"(-300, -250)",1955,,Regular,6863
25565,.01,Positive Effect,"(-300, -145)",25566,6863-6,1,,"(-300, -180)",1956,,Regular,6863
25565,.01,Positive Effect,"(300, -145)",25564,6863-7,1,,"(-300, -180)",1957,,Regular,6863
25566,.01,Positive Effect,"(300, -145)",25564,6863-8,1,,"(-300, -145)",1958,,Regular,6863
51421,.05,Positive Effect,"(-300, -250)",25535,6864-1a,1,,"(-300, 0)",1959,,Regular,6864
51421,,Positive Effect,"(-300, -250)",25535,6864-1b,1,51420,"(-300, 0)",1960,"(-200, -350)",Moderator,6864
25534,.05,Negative Effect,"(-300, -250)",25535,6864-2a,1,,"(-300, 125)",1961,,Regular,6864
25534,,Positive Effect,"(-300, -250)",25535,6864-2b,1,25533,"(-300, 125)",1962,"(-200, -100)",Moderator,6864
51421,.001,Positive Effect,"(-300, -150)",25536,6864-3a,1,,"(-300, 0)",1963,,Regular,6864
51421,.01,Positive Effect,"(-300, -150)",25536,6864-3b,1,51420,"(-300, 0)",1964,"(-200, -350)",Moderator,6864
25534,.001,Negative Effect,"(-300, -150)",25536,6864-4a,1,,"(-300, 125)",1965,,Regular,6864
25534,.01,Positive Effect,"(-300, -150)",25536,6864-4b,1,25533,"(-300, 125)",1966,"(-200, -100)",Moderator,6864
51421,,Positive Effect,"(300, -150)",25537,6864-5a,1,51420,"(-300, 0)",1967,"(-200, -350)",Moderator,6864
25534,.05,Positive Effect,"(300, -150)",25537,6864-5b,1,25533,"(-300, 125)",1968,"(-200, -100)",Moderator,6864
25535,.001,Positive Effect,"(300, -150)",25537,6864-6a,1,,"(-300, -250)",1969,,Regular,6864
25536,,Negative Effect,"(300, -150)",25537,6864-6b,1,,"(-300, -150)",1970,,Regular,6864
25603,.05,Positive Effect,"(300, -125)",25607,6865-1,1,,"(-300, -250)",1971,,Regular,6865
25603,.05,Positive Effect,"(300, -125)",25607,6865-1,1,,"(-300, -250)",1972,,Regular,6865
25604,,Positive Effect,"(300, -125)",25607,6865-2,1,,"(-300, -250)",1973,,Regular,6865
25604,,Positive Effect,"(300, -125)",25607,6865-2,1,,"(-300, -250)",1974,,Regular,6865
25605,.01,Negative Effect,"(300, -125)",25607,6865-3,1,,"(-300, -84)",1975,,Regular,6865
25606,.01,Negative Effect,"(300, -125)",25607,6865-4,1,,"(-300, 82)",1976,,Regular,6865
25608,.01,Negative Effect,"(300, -125)",25607,6865-5,1,,"(-300, -125)",1977,,Regular,6865
25608,.01,Negative Effect,"(300, -125)",25607,6865-5,1,,"(-300, -125)",1978,,Regular,6865
26968,.001,Positive Effect,"(300, -250)",26969,6871-1,1,,"(300, -84)",1979,,Regular,6871
26968,.001,Positive Effect,"(300, -250)",26969,6871-1,1,,"(300, -84)",1980,,Regular,6871
51422,,Effect,"(300, -84)",26968,6871-2,1,,"(-200, -350)",1981,,Regular,6871
51423,,Effect,"(300, -84)",26968,6871-2,1,,"(-200, -225)",1982,,Regular,6871
26972,,Positive Effect,"(300, -84)",26968,6871-3a,1,,"(-300, -50)",1983,,Regular,6871
26972,,Positive Effect,"(300, -84)",26968,6871-3a,1,,"(-300, -50)",1984,,Regular,6871
26974,.01,Positive Effect,"(300, -84)",26968,6871-3b,1,,"(-300, -250)",1985,,Regular,6871
26974,.01,Positive Effect,"(300, -84)",26968,6871-3b,1,,"(-300, -250)",1986,,Regular,6871
26973,.01,Positive Effect,"(300, -84)",26968,6871-3c,1,,"(-300, -84)",1987,,Regular,6871
26973,.01,Positive Effect,"(300, -84)",26968,6871-3c,1,,"(-300, -84)",1988,,Regular,6871
26972,.05,Effect,"(300, -84)",26968,6871-4a,1,51422,"(-300, -50)",1989,"(-200, -350)",Moderator,6871
26972,.05,Effect,"(300, -84)",26968,6871-4a,1,51423,"(-300, -50)",1990,"(-200, -225)",Moderator,6871
26972,.05,Effect,"(300, -84)",26968,6871-4a,1,51424,"(-300, -50)",1991,"(-200, -18)",Moderator,6871
26974,,Effect,"(300, -84)",26968,6871-4b,1,51422,"(-300, -250)",1992,"(-200, -350)",Moderator,6871
26974,,Effect,"(300, -84)",26968,6871-4b,1,51423,"(-300, -250)",1993,"(-200, -225)",Moderator,6871
26974,,Effect,"(300, -84)",26968,6871-4b,1,51424,"(-300, -250)",1994,"(-200, -18)",Moderator,6871
26973,.05,Effect,"(300, -84)",26968,6871-4c,1,51422,"(-300, -84)",1995,"(-200, -350)",Moderator,6871
26973,.05,Effect,"(300, -84)",26968,6871-4c,1,51423,"(-300, -84)",1996,"(-200, -225)",Moderator,6871
26098,.01,Negative Effect,"(300, 50)",26102,6872-1a,1,,"(-300, 82)",1997,,Regular,6872
26098,.01,Negative Effect,"(300, 50)",26102,6872-1a,1,,"(-300, 82)",1998,,Regular,6872
26098,.01,Negative Effect,"(300, -250)",26103,6872-1b,1,,"(-300, 82)",1999,,Regular,6872
26098,.01,Negative Effect,"(300, -250)",26103,6872-1b,1,,"(-300, 82)",2000,,Regular,6872
26098,.01,Negative Effect,"(300, -84)",26104,6872-1c,1,,"(-300, 82)",2001,,Regular,6872
26098,.01,Negative Effect,"(300, -84)",26104,6872-1c,1,,"(-300, 82)",2002,,Regular,6872
26105,.01,Negative Effect,"(300, 50)",26102,6872-2a,1,,"(-300, -1)",2003,,Regular,6872
26105,.01,Negative Effect,"(300, 50)",26102,6872-2a,1,,"(-300, -1)",2004,,Regular,6872
26106,.01,Negative Effect,"(300, -250)",26103,6872-2b,1,,"(-300, 82)",2005,,Regular,6872
26106,.01,Negative Effect,"(300, -250)",26103,6872-2b,1,,"(-300, 82)",2006,,Regular,6872
26107,,Negative Effect,"(300, -84)",26104,6872-2c,1,,"(-300, 165)",2007,,Regular,6872
26107,,Negative Effect,"(300, -84)",26104,6872-2c,1,,"(-300, 165)",2008,,Regular,6872
26108,,Negative Effect,"(300, 50)",26102,6872-2d,1,,"(-300, -250)",2009,,Regular,6872
26108,,Negative Effect,"(300, 50)",26102,6872-2d,1,,"(-300, -250)",2010,,Regular,6872
26108,.01,Negative Effect,"(300, -250)",26103,6872-2e,1,,"(-300, -250)",2011,,Regular,6872
26108,.01,Negative Effect,"(300, -250)",26103,6872-2e,1,,"(-300, -250)",2012,,Regular,6872
26108,,Negative Effect,"(300, -84)",26104,6872-2f,1,,"(-300, -250)",2013,,Regular,6872
26108,,Negative Effect,"(300, -84)",26104,6872-2f,1,,"(-300, -250)",2014,,Regular,6872
26105,.01,Positive Effect,"(-300, -37)",26109,6872-3,1,,"(-300, -1)",2015,,Regular,6872
26106,.01,Positive Effect,"(-300, -37)",26109,6872-3,1,,"(-300, 82)",2016,,Regular,6872
26107,.01,Positive Effect,"(-300, -37)",26109,6872-3,1,,"(-300, 165)",2017,,Regular,6872
26108,.01,Positive Effect,"(-300, -37)",26109,6872-3,1,,"(-300, -250)",2018,,Regular,6872
26109,.01,Positive Effect,,26109,6872-3,1,,"(-300, -37)",2019,,Regular,6872
26109,.01,Positive Effect,"(300, -37)",26101,6872-4,1,,"(-300, -37)",2020,,Regular,6872
26109,.01,Positive Effect,"(300, -37)",26101,6872-4,1,,"(-300, -37)",2021,,Regular,6872
25772,,Positive Effect,"(300, -250)",25774,6874-1a,1,,"(300, -250)",2022,,Regular,6874
25772,,Positive Effect,"(300, -250)",25774,6874-1a,1,,"(300, -250)",2023,,Regular,6874
25773,.01,Positive Effect,"(300, -250)",25774,6874-1b,1,,"(300, -108)",2024,,Regular,6874
25773,.01,Positive Effect,"(300, -250)",25774,6874-1b,1,,"(300, -108)",2025,,Regular,6874
25772,.01,Positive Effect,"(300, -108)",25773,6874-2,1,,"(300, -250)",2026,,Regular,6874
25772,.01,Positive Effect,"(300, -108)",25773,6874-2,1,,"(300, -250)",2027,,Regular,6874
25767,.01,Positive Effect,"(300, -250)",25772,6874-3a,1,,"(-300, 125)",2028,,Regular,6874
25767,.01,Positive Effect,"(300, -250)",25772,6874-3a,1,,"(-300, 125)",2029,,Regular,6874
25767,.1,Positive Effect,"(300, -108)",25773,6874-3b,1,,"(-300, 125)",2030,,Regular,6874
25767,.1,Positive Effect,"(300, -108)",25773,6874-3b,1,,"(-300, 125)",2031,,Regular,6874
25768,.1,Positive Effect,"(300, -250)",25772,6874-4a,1,,"(-300, 50)",2032,,Regular,6874
25768,.1,Positive Effect,"(300, -250)",25772,6874-4a,1,,"(-300, 50)",2033,,Regular,6874
25768,,Positive Effect,"(300, -108)",25773,6874-4b,1,,"(-300, 50)",2034,,Regular,6874
25768,,Positive Effect,"(300, -108)",25773,6874-4b,1,,"(-300, 50)",2035,,Regular,6874
25769,.1,Positive Effect,"(300, -108)",25773,6874-5,1,,"(-300, -250)",2036,,Regular,6874
25769,.1,Positive Effect,"(300, -108)",25773,6874-5,1,,"(-300, -250)",2037,,Regular,6874
25770,,Positive Effect,"(300, -250)",25772,6874-6a,1,,"(-300, 82)",2038,,Regular,6874
25770,,Positive Effect,"(300, -250)",25772,6874-6a,1,,"(-300, 82)",2039,,Regular,6874
